22.549999,50.215820,1020.039978,nan,nan,2023-10-25 13:35:45,0,21.100000,56.000000,1698226544,Acurite 592TXR,1214,,,,,,,,
22.430000,52.020508,1020.059998,nan,nan,2023-10-25 13:36:01,0,21.100000,56.000000,1698226560,Acurite 592TXR,1214,,,,,,,,
22.360001,51.009766,1020.080017,nan,nan,2023-10-25 13:36:11,0,21.100000,56.000000,1698226560,Acurite 592TXR,1214,,,,,,,,
22.320000,50.884766,1020.090027,nan,nan,2023-10-25 13:36:17,0,21.100000,56.000000,1698226577,Acurite 592TXR,1214,,,,,,,,
22.200001,51.156250,1020.059998,nan,nan,2023-10-25 13:36:34,0,21.100000,56.000000,1698226593,Acurite 592TXR,1214,,,,,,,,
22.090000,51.418945,1020.059998,nan,nan,2023-10-25 13:36:50,0,21.100000,56.000000,1698226609,Acurite 592TXR,1214,,,,,,,,
21.930000,52.291992,1020.080017,nan,nan,2023-10-25 13:37:06,0,21.100000,56.000000,1698226625,Acurite 592TXR,1214,,,,,,,,
21.790001,52.219727,1020.059998,nan,nan,2023-10-25 13:37:22,0,21.100000,56.000000,1698226642,Acurite 592TXR,1214,,,,,,,,
21.260000,54.132812,1020.119995,nan,nan,2023-10-25 13:39:16,0,20.700001,56.000000,1698226755,Acurite 592TXR,1214,,,,,,,,
20.860001,55.455078,1020.150024,nan,nan,2023-10-25 13:40:43,0,21.000000,57.000000,1698226842,Acurite 592TXR,1214,,,,,,,,
20.790001,55.806641,1020.140015,nan,nan,2023-10-25 13:40:59,0,21.100000,57.000000,1698226858,Acurite 592TXR,1214,,,,,,,,
20.780001,58.970703,1020.130005,nan,nan,2023-10-25 13:41:15,0,21.100000,57.000000,1698226874,Acurite 592TXR,1214,,,,,,,,
20.830000,57.324219,1020.159973,nan,nan,2023-10-25 13:41:31,0,21.100000,57.000000,1698226891,Acurite 592TXR,1214,,,,,,,,
20.820000,56.554688,1020.140015,nan,nan,2023-10-25 13:41:48,0,21.100000,57.000000,1698226907,Acurite 592TXR,1214,,,,,,,,
20.809999,56.554688,1020.140015,nan,nan,2023-10-25 13:41:55,0,21.100000,57.000000,1698226907,Acurite 592TXR,1214,,,,,,,,
20.799999,56.750977,1020.130005,nan,nan,2023-10-25 13:42:04,0,21.000000,57.000000,1698226923,Acurite 592TXR,1214,,,,,,,,
20.240000,58.035156,1020.130005,28.058809,-82.415215,2023-10-25 13:49:06,7,20.100000,58.000000,1698227346,Acurite 592TXR,1214,,,,,,,,
20.209999,58.336914,1020.109985,28.058800,-82.415230,2023-10-25 13:49:23,7,20.100000,58.000000,1698227362,Acurite 592TXR,1214,,,,,,,,
20.190001,58.323242,1020.109985,28.058798,-82.415222,2023-10-25 13:49:39,7,20.100000,58.000000,1698227378,Acurite 592TXR,1214,,,,,,,,
20.180000,58.223633,1020.130005,28.058796,-82.415207,2023-10-25 13:49:55,7,20.100000,58.000000,1698227394,Acurite 592TXR,1214,,,,,,,,
